1.0,0.21648235115891531
1.0,0.21653284855829924
1.0,0.21658334595768317
1.0,0.21663384335706712
1.0,0.21668434075645104
1.0,0.21673483815583497
1.0,0.2167853355552189
1.0,0.21683583295460285
1.0,0.21688633035398677
1.0,0.2169368277533707
1.0,0.21698732515275462
1.0,0.21703782255213858
1.0,0.2170883199515225
1.0,0.21713881735090643
1.0,0.21718931475029035
1.0,0.2172398121496743
1.0,0.21729030954905823
1.0,0.21734080694844216
1.0,0.21739130434782608
1.0,0.21744180174721
1.0,0.21749229914659396
1.0,0.21754279654597788
1.0,0.2175932939453618
1.0,0.21764379134474574
1.0,0.2176942887441297
1.0,0.2177447861435136
1.0,0.21779528354289754
1.0,0.21784578094228146
1.0,0.21789627834166542
1.0,0.21794677574104934
1.0,0.21799727314043327
1.0,0.2180477705398172
1.0,0.21809826793920112
1.0,0.21814876533858507
1.0,0.218199262737969
1.0,0.21824976013735292
1.0,0.21830025753673685
1.0,0.2183507549361208
1.0,0.21840125233550473
1.0,0.21845174973488865
1.0,0.21850224713427258
1.0,0.21855274453365653
1.0,0.21860324193304045
1.0,0.21865373933242438
1.0,0.2187042367318083
1.0,0.21875473413119223
1.0,0.21880523153057618
1.0,0.2188557289299601
1.0,0.21890622632934403
1.0,0.21895672372872796
1.0,0.2190072211281119
1.0,0.21905771852749584
1.0,0.21910821592687976
1.0,0.2191587133262637
1.0,0.21920921072564764
1.0,0.21925970812503157
1.0,0.2193102055244155
1.0,0.21936070292379942
1.0,0.21941120032318337
1.0,0.2194616977225673
1.0,0.21951219512195122
1.0,0.21956269252133515
1.0,0.21961318992071907
1.0,0.21966368732010302
1.0,0.21971418471948695
1.0,0.21976468211887087
1.0,0.2198151795182548
1.0,0.21986567691763875
1.0,0.21991617431702268
1.0,0.2199666717164066
1.0,0.22001716911579053
1.0,0.22006766651517448
1.0,0.2201181639145584
1.0,0.22016866131394233
1.0,0.22021915871332626
1.0,0.22026965611271018
1.0,0.22032015351209414
1.0,0.22037065091147806
1.0,0.220421148310862
1.0,0.2204716457102459
1.0,0.22052214310962986
1.0,0.2205726405090138
1.0,0.22062313790839772
1.0,0.22067363530778164
1.0,0.2207241327071656
1.0,0.22077463010654952
1.0,0.22082512750593344
1.0,0.22087562490531737
1.0,0.2209261223047013
1.0,0.22097661970408525
1.0,0.22102711710346917
1.0,0.2210776145028531
1.0,0.22112811190223702
1.0,0.22117860930162098
1.0,0.2212291067010049
1.0,0.22127960410038883
1.0,0.22133010149977275
1.0,0.2213805988991567
1.0,0.22143109629854063
1.0,0.22148159369792456
1.0,0.22153209109730848
1.0,0.22158258849669243
1.0,0.22163308589607636
1.0,0.22168358329546028
1.0,0.2217340806948442
1.0,0.22178457809422814
1.0,0.2218350754936121
1.0,0.221885572892996
1.0,0.22193607029237994
1.0,0.22198656769176386
1.0,0.22203706509114782
1.0,0.22208756249053174
1.0,0.22213805988991567
1.0,0.2221885572892996
1.0,0.22223905468868355
1.0,0.22228955208806747
1.0,0.2223400494874514
1.0,0.22239054688683532
1.0,0.22244104428621925
1.0,0.2224915416856032
1.0,0.22254203908498713
1.0,0.22259253648437105
1.0,0.22264303388375498
1.0,0.22269353128313893
1.0,0.22274402868252285
1.0,0.22279452608190678
1.0,0.2228450234812907
1.0,0.22289552088067466
1.0,0.22294601828005858
1.0,0.2229965156794425
1.0,0.22304701307882643
1.0,0.22309751047821036
1.0,0.2231480078775943
1.0,0.22319850527697824
1.0,0.22324900267636216
1.0,0.2232995000757461
1.0,0.22334999747513004
1.0,0.22340049487451397
1.0,0.2234509922738979
1.0,0.22350148967328182
1.0,0.22355198707266577
1.0,0.2236024844720497
1.0,0.22365298187143362
1.0,0.22370347927081755
1.0,0.22375397667020147
1.0,0.22380447406958542
1.0,0.22385497146896935
1.0,0.22390546886835327
1.0,0.2239559662677372
1.0,0.22400646366712115
1.0,0.22405696106650508
1.0,0.224107458465889
1.0,0.22415795586527293
1.0,0.22420845326465688
1.0,0.2242589506640408
1.0,0.22430944806342473
1.0,0.22435994546280866
1.0,0.2244104428621926
1.0,0.22446094026157654
1.0,0.22451143766096046
1.0,0.2245619350603444
1.0,0.2246124324597283
1.0,0.22466292985911226
1.0,0.2247134272584962
1.0,0.22476392465788012
1.0,0.22481442205726404
1.0,0.224864919456648
1.0,0.22491541685603192
1.0,0.22496591425541584
1.0,0.22501641165479977
1.0,0.22506690905418372
1.0,0.22511740645356765
1.0,0.22516790385295157
1.0,0.2252184012523355
1.0,0.22526889865171942
1.0,0.22531939605110338
1.0,0.2253698934504873
1.0,0.22542039084987123
1.0,0.22547088824925515
1.0,0.2255213856486391
1.0,0.22557188304802303
1.0,0.22562238044740696
1.0,0.22567287784679088
1.0,0.22572337524617483
1.0,0.22577387264555876
1.0,0.22582437004494268
1.0,0.2258748674443266
1.0,0.22592536484371054
1.0,0.2259758622430945
1.0,0.2260263596424784
1.0,0.22607685704186234
1.0,0.22612735444124626
1.0,0.22617785184063022
1.0,0.22622834924001414
1.0,0.22627884663939807
1.0,0.226329344038782
1.0,0.22637984143816595
1.0,0.22643033883754987
1.0,0.2264808362369338
1.0,0.22653133363631772
1.0,0.22658183103570168
1.0,0.2266323284350856
1.0,0.22668282583446953
1.0,0.22673332323385345
1.0,0.22678382063323738
1.0,0.22683431803262133
1.0,0.22688481543200525
1.0,0.22693531283138918
1.0,0.2269858102307731
1.0,0.22703630763015706
1.0,0.22708680502954098
1.0,0.2271373024289249
1.0,0.22718779982830883
1.0,0.2272382972276928
1.0,0.2272887946270767
1.0,0.22733929202646064
1.0,0.22738978942584456
1.0,0.2274402868252285
1.0,0.22749078422461244
1.0,0.22754128162399637
1.0,0.2275917790233803
1.0,0.22764227642276422
1.0,0.22769277382214817
1.0,0.2277432712215321
1.0,0.22779376862091602
1.0,0.22784426602029995
1.0,0.2278947634196839
1.0,0.22794526081906782
1.0,0.22799575821845175
1.0,0.22804625561783567
1.0,0.2280967530172196
1.0,0.22814725041660355
1.0,0.22819774781598748
1.0,0.2282482452153714
1.0,0.22829874261475533
1.0,0.22834924001413928
1.0,0.2283997374135232
1.0,0.22845023481290713
1.0,0.22850073221229106
1.0,0.228551229611675
1.0,0.22860172701105894
1.0,0.22865222441044286
1.0,0.2287027218098268
1.0,0.2287532192092107
1.0,0.22880371660859466
1.0,0.2288542140079786
1.0,0.22890471140736252
1.0,0.22895520880674644
1.0,0.2290057062061304
1.0,0.22905620360551432
1.0,0.22910670100489824
1.0,0.22915719840428217
1.0,0.22920769580366612
1.0,0.22925819320305005
1.0,0.22930869060243397
1.0,0.2293591880018179
1.0,0.22940968540120185
1.0,0.22946018280058578
1.0,0.2295106801999697
1.0,0.22956117759935363
1.0,0.22961167499873755
1.0,0.2296621723981215
1.0,0.22971266979750543
1.0,0.22976316719688936
1.0,0.22981366459627328
1.0,0.22986416199565723
1.0,0.22991465939504116
1.0,0.22996515679442509
1.0,0.230015654193809
1.0,0.23006615159319296
1.0,0.2301166489925769
1.0,0.23016714639196081
1.0,0.23021764379134474
1.0,0.23026814119072866
1.0,0.23031863859011262
1.0,0.23036913598949654
1.0,0.23041963338888047
1.0,0.2304701307882644
1.0,0.23052062818764835
1.0,0.23057112558703227
1.0,0.2306216229864162
1.0,0.23067212038580012
1.0,0.23072261778518408
1.0,0.230773115184568
1.0,0.23082361258395193
1.0,0.23087410998333585
1.0,0.23092460738271978
1.0,0.23097510478210373
1.0,0.23102560218148765
1.0,0.23107609958087158
1.0,0.2311265969802555
1.0,0.23117709437963946
1.0,0.23122759177902338
1.0,0.2312780891784073
1.0,0.23132858657779123
1.0,0.2313790839771752
1.0,0.2314295813765591
1.0,0.23148007877594304
1.0,0.23153057617532696
1.0,0.23158107357471092
1.0,0.23163157097409484
1.0,0.23168206837347877
1.0,0.2317325657728627
1.0,0.23178306317224662
1.0,0.23183356057163057
1.0,0.2318840579710145
1.0,0.23193455537039842
1.0,0.23198505276978235
1.0,0.2320355501691663
1.0,0.23208604756855022
1.0,0.23213654496793415
1.0,0.23218704236731807
1.0,0.23223753976670203
1.0,0.23228803716608595
1.0,0.23233853456546988
1.0,0.2323890319648538
1.0,0.23243952936423773
1.0,0.23249002676362168
1.0,0.2325405241630056
1.0,0.23259102156238953
1.0,0.23264151896177346
1.0,0.2326920163611574
1.0,0.23274251376054134
1.0,0.23279301115992526
1.0,0.2328435085593092
1.0,0.23289400595869314
1.0,0.23294450335807707
1.0,0.232995000757461
1.0,0.23304549815684492
1.0,0.23309599555622884
1.0,0.2331464929556128
1.0,0.23319699035499672
1.0,0.23324748775438064
1.0,0.23329798515376457
1.0,0.23334848255314852
1.0,0.23339897995253245
1.0,0.23344947735191637
1.0,0.2334999747513003
1.0,0.23355047215068425
